OG0000105	BLGH_00189-mRNA-1	Bcin10p02530.1	CVK84731, CVK85029, CVK85150, CVK90838, CVK92061, CVK95645, CVK97648	FOXG_01145P0, FOXG_03262P0, FOXG_04896P0, FOXG_09801P0, FOXG_13463P0	RKF62730	EDN97751
OG0000106	BLGH_01487-mRNA-1	Bcin10p04060.1	CVL01153	FOXG_09390P0, FOXG_12539P0, FOXG_12589P0, FOXG_14000P0, FOXG_14257P0, FOXG_14422P0, FOXG_15059P0, FOXG_16414P0, FOXG_17084P0, FOXG_17123P0, FOXG_17458P0	RKF56267	EDN97678
OG0000107	BLGH_01685-mRNA-1	Bcin02p04090.1, Bcin07p03770.1, Bcin07p03770.2, Bcin09p04820.1, Bcin12p06510.1	CVK89073, CVK95568	FOXG_01932P0, FOXG_09759P0, FOXG_10764P0	RKF56198, RKF65248, RKF71255	EDN96496, EDN99012
OG0000108	BLGH_04534-mRNA-1	Bcin16p00380.1	CVK87821, CVK88338, CVK97579, CVL01689, CVL01798, CVL02122	FOXG_02359P0, FOXG_04029P0, FOXG_07447P0, FOXG_10385P0, FOXG_10452P0, FOXG_10720P0	RKF62512	EDN99297
OG0000109	BLGH_04866-mRNA-1, BLGH_07117-mRNA-1	Bcin01p10420.1, Bcin03p01650.1, Bcin09p04990.1, Bcin09p04990.2, Bcin10p03060.1, Bcin11p02370.1, Bcin12p01330.1, Bcin14p05260.1, Bcin14p05310.1, Bcin16p01900.1	CVL01218	FOXG_09458P0	RKF53821	EDO01400
OG0000110	BLGH_03064-mRNA-1	Bcin01p07670.1, Bcin01p07670.2	CVK91203, CVK98806, CVL09323	FOXG_06482P0, FOXG_06778P0, FOXG_07340P0, FOXG_14314P0, FOXG_14412P0, FOXG_15069P0, FOXG_15166P0, FOXG_16365P0	RKF54604	EDO02276
OG0000111	BLGH_05311-mRNA-1	Bcin06p03970.1	CVL00064	FOXG_06597P0, FOXG_06662P0, FOXG_06857P0, FOXG_06985P0, FOXG_07132P0, FOXG_07165P0, FOXG_07228P0, FOXG_08252P0, FOXG_16074P0, FOXG_16153P0, FOXG_16226P0	RKF83467	EDN99857
OG0000112	BLGH_03176-mRNA-1	Bcin03p04650.1	CVK94182, CVL00450, CVL02906, CVL08236, CVL09078	FOXG_11128P0, FOXG_12568P0, FOXG_12619P0, FOXG_13972P0, FOXG_14132P0, FOXG_15619P0, FOXG_17057P0, FOXG_17124P0		EDN90989
OG0000113	BLGH_03365-mRNA-1	Bcin01p06030.1	CVK83675	FOXG_00504P0, FOXG_07061P0, FOXG_14322P0, FOXG_14848P0, FOXG_15158P0, FOXG_15856P0, FOXG_15908P0, FOXG_15909P0, FOXG_17292P0, FOXG_17293P0	RKF61450	EDO02024, EDO02025
OG0000114	BLGH_02373-mRNA-1, BLGH_04040-mRNA-1, BLGH_04136-mRNA-1				RKF51344, RKF56380, RKF56384, RKF65322, RKF78602, RKF78704, RKF78706, RKF78911, RKF79980, RKF80023, RKF81070, RKF81337, RKF83208	
OG0000115	BLGH_02413-mRNA-1, BLGH_06780-mRNA-1	Bcin11p00020.1, Bcin11p00400.1, Bcin14p03440.1, Bcin15p05510.1, Bcin15p05510.2	CVK89412, CVK95268, CVL01458, CVL05264	FOXG_01725P0, FOXG_09590P0	RKF71448, RKF72622	EDO00571
OG0000116	BLGH_02118-mRNA-1	Bcin16p04800.1, Bcin16p04800.10, Bcin16p04800.11, Bcin16p04800.12, Bcin16p04800.2, Bcin16p04800.3, Bcin16p04800.4, Bcin16p04800.5, Bcin16p04800.6, Bcin16p04800.7, Bcin16p04800.8, Bcin16p04800.9	CVL01913	FOXG_10533P0	RKF55543	
OG0000117		Bcin02p07250.1, Bcin02p07250.2, Bcin02p07250.3, Bcin03p00990.1, Bcin03p00990.2, Bcin06p02330.1, Bcin06p02330.2, Bcin06p02330.3, Bcin08p00350.2, Bcin08p00350.3, Bcin10p04450.1, Bcin12g06810.1				EDN91068, EDN93478, EDN93479, EDN99763
OG0000118		Bcin05p01640.1, Bcin06p00460.1, Bcin08p00070.1, Bcin09p02710.1, Bcin16p00005.1	CVK85057, CVK90107, CVK96109, CVL03005	FOXG_10158P0, FOXG_11183P0, FOXG_14289P0, FOXG_17429P0		EDN93386, EDO02434, EDO03420
OG0000119		Bcin03p03680.1, Bcin03p06400.1, Bcin06p06910.1, Bcin08p00080.1, Bcin11p02480.1, Bcin12p05260.1, Bcin14p02500.1, Bcin16p04190.1	CVK91807	FOXG_04781P0, FOXG_13049P0, FOXG_13619P0, FOXG_14943P0, FOXG_17630P0		EDN98960, EDO03381
OG0000120		Bcin02p07830.1	CVK95723, CVK95854, CVK97949, CVK99302, CVL03809, CVL04211, CVL06304, CVL09169	FOXG_07024P0, FOXG_08793P0, FOXG_09958P0, FOXG_12370P0, FOXG_15275P0, FOXG_15848P0, FOXG_17779P0		
OG0000121		Bcin01p05300.1, Bcin06p07350.1, Bcin14p01860.1	CVK84711, CVK87689, CVK91406, CVK94902, CVK96154, CVK98447, CVL07421	FOXG_01126P0, FOXG_07494P0, FOXG_13859P0, FOXG_17242P0		EDN94390, EDO00146
OG0000122		Bcin11p04900.1	CVK84943, CVK86150, CVK88483, CVK94910, CVK97188, CVK98833, CVL02243, CVL07737	FOXG_01332P0, FOXG_02284P0, FOXG_04256P0, FOXG_10779P0, FOXG_13373P0, FOXG_16499P0, FOXG_16832P0		
OG0000123		Bcin04p00660.1	CVK94517, CVK95911, CVK96079, CVL06874, CVL07154, CVL07556	FOXG_04101P0, FOXG_10137P0, FOXG_14414P0, FOXG_14688P0, FOXG_15067P0, FOXG_17032P0		EDO00634, EDO00635, EDO03145
OG0000124		Bcin15p04180.1	CVK90337, CVK95263, CVK96131, CVK98207, CVK98584, CVL01794, CVL07545, CVL08322, CVL08949	FOXG_02505P0, FOXG_03559P0, FOXG_10165P0, FOXG_10448P0		EDN92294, EDN98170
OG0000125			CVK91883, CVK96147, CVK98846, CVL03664, CVL04141, CVL05022, CVL05129, CVL06146	FOXG_04713P0, FOXG_05811P0, FOXG_11809P0, FOXG_11858P0, FOXG_12031P0, FOXG_12343P0, FOXG_15804P0, FOXG_17577P0		
OG0000126			CVL01643, CVL06613, CVL06614, CVL06615, CVL06616, CVL07721, CVL07722, CVL07727, CVL07728, CVL07729, CVL07731	FOXG_14492P0, FOXG_14493P0, FOXG_16820P0, FOXG_16825P0, FOXG_16826P0		
OG0000127				FOXG_06520P0, FOXG_06554P0, FOXG_06628P0, FOXG_06631P0, FOXG_06708P0, FOXG_06744P0, FOXG_07068P0, FOXG_07199P0, FOXG_07272P0, FOXG_07304P0, FOXG_14931P0, FOXG_15530P0, FOXG_15600P0, FOXG_15987P0, FOXG_16330P0, FOXG_17299P0		
OG0000128					RKF53542, RKF53552, RKF53565, RKF53566, RKF61431, RKF63148, RKF63149, RKF65896, RKF66875, RKF76167, RKF77707, RKF78430, RKF81190, RKF81191, RKF83981, RKF84095	
OG0000129						EDN90639, EDN90735, EDN91538, EDN92489, EDN94290, EDN94564, EDN95927, EDN96713, EDN97752, EDN98966, EDN99971, EDO00550, EDO00740, EDO01095, EDO01230, EDO01782
OG0000130						EDN90848, EDN93333, EDN93334, EDN93379, EDN94234, EDN95364, EDN96091, EDN96147, EDN96465, EDN98242, EDO00632, EDO00712, EDO00974, EDO01165, EDO02237, EDO03011
OG0000131	BLGH_03653-mRNA-1, BLGH_05219-mRNA-1, BLGH_05220-mRNA-1, BLGH_05221-mRNA-1, BLGH_05857-mRNA-1, BLGH_06745-mRNA-1, BLGH_06746-mRNA-1, BLGH_06852-mRNA-1, BLGH_06957-mRNA-1, BLGH_06958-mRNA-1, BLGH_06959-mRNA-1, BLGH_06995-mRNA-1, BLGH_07030-mRNA-1, BLGH_07101-mRNA-1, BLGH_07103-mRNA-1					
OG0000132	BLGH_01447-mRNA-1	Bcin03p02340.1, Bcin10p01720.1, Bcin12p00760.1	CVK94976, CVK97164, CVK98543, CVL07548	FOXG_04271P0, FOXG_15621P0, FOXG_16538P0	RKF55566	EDN91169, EDN92283, EDO04774
OG0000133	BLGH_01647-mRNA-1	Bcin05p08050.1, Bcin12p00550.1	CVK87752, CVK94074, CVK94330, CVK98955, CVL03909	FOXG_05738P0, FOXG_05870P0, FOXG_07472P0, FOXG_12152P0	RKF55988	EDN95870, EDO01208
OG0000134	BLGH_03769-mRNA-1, BLGH_03774-mRNA-1, BLGH_04448-mRNA-1, BLGH_04449-mRNA-1, BLGH_04450-mRNA-1, BLGH_04837-mRNA-1	Bcin12p04280.1	CVK99793, CVL00712, CVL02082	FOXG_08417P0, FOXG_09112P0, FOXG_10698P0	RKF63272	EDN92671
OG0000135	BLGH_04338-mRNA-1, BLGH_04339-mRNA-1, BLGH_04340-mRNA-1, BLGH_04341-mRNA-1, BLGH_04342-mRNA-1, BLGH_04343-mRNA-1, BLGH_04344-mRNA-1, BLGH_04345-mRNA-1, BLGH_04346-mRNA-1, BLGH_04347-mRNA-1, BLGH_04350-mRNA-1, BLGH_04351-mRNA-1, BLGH_04352-mRNA-1, BLGH_04353-mRNA-1, BLGH_06804-mRNA-1					
OG0000136	BLGH_03643-mRNA-1	Bcin12p05790.1	CVK99762	FOXG_06849P0, FOXG_06879P0, FOXG_06977P0, FOXG_07160P0, FOXG_08432P0, FOXG_16131P0, FOXG_16163P0, FOXG_16217P0, FOXG_16247P0, FOXG_17478P0	RKF83901	EDN98938
OG0000137		Bcin03p05450.1, Bcin06p06520.1, Bcin06p07150.1, Bcin06p07340.1, Bcin10p00850.1	CVK85914, CVK87736, CVK91316, CVL04051, CVL08334	FOXG_13243P0, FOXG_14800P0, FOXG_16472P0		EDN96178, EDO00169
OG0000138		Bcin01p00060.1, Bcin01p11550.1, Bcin03p04360.1, Bcin10p00040.1	CVK86377, CVK98127, CVL06273, CVL06775	FOXG_02884P0, FOXG_03945P0, FOXG_14587P0, FOXG_15296P0		EDN93371, EDO01650, EDO01652
OG0000139		Bcin01p04850.1, Bcin03p09170.1, Bcin05p05680.1, Bcin08p04930.1, Bcin09p04520.1	CVK97571, CVL04597	FOXG_02628P0, FOXG_02883P0, FOXG_04026P0, FOXG_11533P0, FOXG_15205P0, FOXG_15609P0, FOXG_16064P0		EDO01898
OG0000140		Bcin06p00770.1	CVK97637, CVL08363, CVL08899, CVL08905, CVL08906, CVL09117, CVL09118, CVL09120, CVL09124, CVL09251	FOXG_02522P0, FOXG_13454P0, FOXG_17690P0		EDN93326
OG0000141		Bcin04p02520.1, Bcin06p03920.1, Bcin06p06410.1, Bcin08p00950.1	CVK86265, CVK95339, CVL02177, CVL02477, CVL06966	FOXG_09633P0, FOXG_10745P0, FOXG_13438P0		EDN99850, EDO00419, EDO01136
OG0000142		Bcin01p09700.1	CVK86526, CVK92139, CVK95660, CVK95662, CVK95664, CVK96727, CVK96780, CVK97556, CVK97588, CVK99367	FOXG_04034P0, FOXG_04035P0, FOXG_04537P0, FOXG_04941P0		
OG0000143		Bcin09p04790.1	CVK91330, CVK96003, CVK96124, CVK96758, CVK98619, CVK98925, CVL00740, CVL07252, CVL07483	FOXG_04514P0, FOXG_10087P0, FOXG_15689P0, FOXG_15831P0		EDO02550
OG0000144		Bcin16p00280.1, Bcin16p00280.2, Bcin16p00280.3, Bcin16p00280.4	CVL09286	FOXG_06432P0, FOXG_06926P0, FOXG_12564P0, FOXG_12615P0, FOXG_13976P0, FOXG_14217P0, FOXG_16084P0, FOXG_16294P0, FOXG_17061P0		EDN99281
OG0000145				FOXG_06517P0, FOXG_06747P0, FOXG_06848P0, FOXG_06976P0, FOXG_07087P0, FOXG_07097P0, FOXG_07130P0, FOXG_07307P0, FOXG_13064P0, FOXG_14311P0, FOXG_15169P0, FOXG_16164P0, FOXG_16216P0, FOXG_16333P0, FOXG_17477P0		
OG0000146	BLGH_05646-mRNA-1	Bcin14p01120.1	CVK89642, CVK92015, CVK95673, CVK98605, CVL08545	FOXG_01591P0, FOXG_04876P0, FOXG_09811P0, FOXG_15681P0	RKF58841	EDN94248, EDN99457
OG0000147	BLGH_01444-mRNA-1	Bcin02p09020.1, Bcin04p03050.1, Bcin06p04870.1	CVK94759, CVK97157, CVK98729	FOXG_04274P0, FOXG_10838P0, FOXG_15051P0, FOXG_15757P0	RKF55565	EDN92250, EDN93502
OG0000148	BLGH_01717-mRNA-1, BLGH_01720-mRNA-1, BLGH_01722-mRNA-1, BLGH_01723-mRNA-1, BLGH_01724-mRNA-1, BLGH_01725-mRNA-1, BLGH_01739-mRNA-1	Bcin08p05540.1, Bcin09p01060.1	CVK85121, CVK96155	FOXG_10173P0	RKF82748	EDO02458
OG0000149	BLGH_01928-mRNA-1, BLGH_06224-mRNA-1	Bcin02p05920.1, Bcin04p04360.1	CVK85943, CVK86618, CVK92533, CVL00289	FOXG_03713P0, FOXG_05207P0, FOXG_13258P0	RKF53734, RKF71402	EDN95172
OG0000150	BLGH_04575-mRNA-1				RKF53250, RKF53252, RKF57445, RKF57446, RKF62735, RKF63944, RKF71223, RKF75894, RKF75987, RKF82266, RKF82270, RKF82618, RKF82932	
OG0000151	BLGH_05498-mRNA-1	Bcin14p03060.1	CVK92595	FOXG_05266P0, FOXG_06541P0, FOXG_06725P0, FOXG_07112P0, FOXG_07285P0, FOXG_14161P0, FOXG_14184P0, FOXG_14917P0, FOXG_16307P0	RKF79858	EDN94414
OG0000152	BLGH_06297-mRNA-1, BLGH_06300-mRNA-1, BLGH_06301-mRNA-1, BLGH_06435-mRNA-1, BLGH_06636-mRNA-1, BLGH_06642-mRNA-1, BLGH_06643-mRNA-1, BLGH_06649-mRNA-1, BLGH_06654-mRNA-1, BLGH_06656-mRNA-1, BLGH_06657-mRNA-1, BLGH_06660-mRNA-1, BLGH_06666-mRNA-1, BLGH_07053-mRNA-1					
OG0000153	BLGH_05327-mRNA-1	Bcin06p05230.1	CVK87873, CVK90774, CVK98827	FOXG_03305P0, FOXG_06453P0, FOXG_06810P0, FOXG_07370P0, FOXG_08872P0, FOXG_15800P0, FOXG_16394P0	RKF65975	EDN99935
OG0000154	BLGH_03232-mRNA-1	Bcin03p05090.1, Bcin03p05090.2, Bcin03p05090.3, Bcin03p05090.4, Bcin03p05090.5, Bcin03p05090.6	CVK91158, CVL08169	FOXG_03015P0, FOXG_12423P0, FOXG_14114P0	RKF82236	EDN90928
OG0000155	BLGH_02051-mRNA-1	Bcin08p05600.1	CVK90341, CVK91213, CVK95009, CVK98633, CVK99269, CVK99300	FOXG_02964P0, FOXG_03556P0, FOXG_08794P0, FOXG_08814P0, FOXG_15709P0, FOXG_16568P0		
OG0000156	BLGH_02195-mRNA-1		CVL08139, CVL08158, CVL08167, CVL09069, CVL09150, CVL09334, CVL09335, CVL09344, CVL09545	FOXG_06679P0	RKF61801	EDN91303, EDO03066
OG0000157	BLGH_00898-mRNA-1	Bcin05p07200.1	CVK86946	FOXG_06858P0, FOXG_07131P0, FOXG_07164P0, FOXG_07916P0, FOXG_15915P0, FOXG_16152P0, FOXG_16227P0, FOXG_16658P0, FOXG_16721P0	RKF63850	EDO03838
OG0000158	BLGH_01180-mRNA-1	Bcin09p04390.1, Bcin13p04070.1	CVK85986, CVK95981, CVK95982, CVK96219, CVL00752	FOXG_01940P0, FOXG_05634P0, FOXG_09134P0, FOXG_13284P0	RKF83123	EDO02724
OG0000159	BLGH_01266-mRNA-1	Bcin02p08360.1	CVK87194	FOXG_07759P0, FOXG_14323P0, FOXG_14378P0, FOXG_14438P0, FOXG_14954P0, FOXG_15043P0, FOXG_15104P0, FOXG_15157P0, FOXG_16689P0, FOXG_16752P0	RKF71351	
OG0000160		Bcin08p01100.1		FOXG_06620P0, FOXG_12582P0, FOXG_12633P0, FOXG_13958P0, FOXG_14260P0, FOXG_14262P0, FOXG_14283P0, FOXG_14292P0, FOXG_14583P0, FOXG_14775P0, FOXG_14777P0, FOXG_17043P0, FOXG_17298P0		
OG0000161		Bcin13p01360.1	CVK84859, CVK85036, CVK96546, CVK96588, CVL02569, CVL06318, CVL07444, CVL07570	FOXG_01265P0, FOXG_15283P0, FOXG_17170P0, FOXG_17512P0		EDN99374
OG0000162		Bcin02p05130.1, Bcin03p02910.1, Bcin04p06220.1, Bcin06p00026.1, Bcin09p05710.1	CVK86600, CVK94035, CVK98129, CVL02035	FOXG_03732P0, FOXG_05893P0, FOXG_10649P0, FOXG_13651P0		EDN95266
OG0000163		Bcin12p04550.1	CVK93448, CVL08224	FOXG_06374P0, FOXG_06925P0, FOXG_12565P0, FOXG_12616P0, FOXG_13975P0, FOXG_14218P0, FOXG_14276P0, FOXG_16085P0, FOXG_16293P0, FOXG_17060P0		EDN92768
OG0000164		Bcin06p06010.1, Bcin13p00730.1	CVK86276, CVK95781, CVK96816, CVL01655, CVL08037	FOXG_02744P0, FOXG_04000P0, FOXG_04479P0, FOXG_09880P0, FOXG_10367P0	RKF84032	EDO00370
OG0000165		Bcin08p07110.1, Bcin13p03040.1	CVK85018, CVK85085, CVK85091, CVK94865, CVK97438, CVL02190, CVL02574	FOXG_04116P0, FOXG_05726P0, FOXG_11667P0, FOXG_17780P0		EDN93678
OG0000166		Bcin11p05430.1, Bcin11p05690.1	CVK83619, CVK87682, CVK87964, CVL02579, CVL05266, CVL08680	FOXG_00485P0, FOXG_04773P0, FOXG_07498P0, FOXG_10836P0, FOXG_10925P0		EDN96345
OG0000167		Bcin01p03310.1, Bcin05p01950.1, Bcin09p00840.1, Bcin16p01860.1	CVK84687, CVK87813, CVK96718, CVL06361, CVL06400, CVL06994	FOXG_01108P0, FOXG_15183P0, FOXG_15208P0		EDO03327
OG0000168		Bcin10p05370.1, Bcin14p01260.1	CVK86309, CVK86522, CVK92045, CVL01175, CVL06118, CVL07581	FOXG_03805P0, FOXG_04888P0, FOXG_09413P0, FOXG_15384P0, FOXG_17616P0		EDO04633
OG0000169		Bcin02p00520.1, Bcin10p00770.1	CVK89767, CVL05454, CVL05480	FOXG_01495P0, FOXG_12436P0, FOXG_12874P0, FOXG_12897P0, FOXG_14101P0, FOXG_14149P0, FOXG_16408P0		EDN96579, EDO04716
OG0000170		Bcin03p05820.1, Bcin14p01630.1	CVK85929, CVK93942, CVK97613, CVK98371, CVL04902	FOXG_04007P0, FOXG_05948P0, FOXG_11739P0, FOXG_13249P0, FOXG_13801P0	RKF60285	EDN90838
OG0000171		Bcin07p02880.1	CVK83644, CVK84849, CVK85015, CVK87876, CVK91476, CVK92023, CVL05799, CVL06170, CVL06924	FOXG_07421P0, FOXG_14744P0, FOXG_15352P0		EDN98116
OG0000172		Bcin09p02890.1, Bcin09p02890.2	CVK92372	FOXG_05089P0, FOXG_06912P0, FOXG_12416P0, FOXG_12472P0, FOXG_14066P0, FOXG_14121P0, FOXG_14250P0, FOXG_14818P0, FOXG_16099P0, FOXG_16281P0		EDO02860
OG0000173		Bcin06p04610.1, Bcin06p04610.2, Bcin06p04610.3, Bcin06p04610.4	CVK84486, CVK94068, CVL08635	FOXG_00991P0, FOXG_02607P0, FOXG_04799P0, FOXG_05874P0, FOXG_12947P0, FOXG_17517P0		EDN99187
OG0000174		Bcin02p05630.1	CVK94300, CVK94348, CVK94835	FOXG_05730P0, FOXG_05750P0, FOXG_11839P0, FOXG_14328P0, FOXG_15152P0, FOXG_16948P0, FOXG_17687P0		EDN91369, EDN97659, EDO02976
OG0000175		Bcin01p04120.1	CVK85148, CVK95235, CVK95708, CVL02743, CVL04975, CVL08325, CVL08772	FOXG_02507P0, FOXG_09574P0, FOXG_09830P0, FOXG_11045P0, FOXG_16794P0		EDO01819
OG0000176		Bcin06p06480.1	CVK86563, CVK87866, CVK93561, CVL00419, CVL00434, CVL08931	FOXG_03765P0, FOXG_05651P0, FOXG_06267P0, FOXG_07428P0, FOXG_08967P0, FOXG_13545P0		EDO00238
OG0000177			CVK87533, CVK87552, CVL00502, CVL00503, CVL00507, CVL00521, CVL00525, CVL00528, CVL00544	FOXG_07039P0, FOXG_07564P0, FOXG_07581P0, FOXG_09001P0		EDO03329
OG0000178			CVK87959, CVK94582, CVK94816, CVK98775, CVK99388, CVL08631, CVL08702	FOXG_02902P0, FOXG_04767P0, FOXG_04802P0, FOXG_09970P0, FOXG_13003P0, FOXG_13202P0, FOXG_17557P0		
OG0000179					RKF53425, RKF57027, RKF58629, RKF60072, RKF61426, RKF65015, RKF65120, RKF65956, RKF76622, RKF79007, RKF79084, RKF83761, RKF83964, RKF83978	
OG0000180					RKF53814, RKF54318, RKF56520, RKF58634, RKF58635, RKF58636, RKF58640, RKF58642, RKF58643, RKF58647, RKF58648, RKF59788, RKF71096, RKF78436	
OG0000181	BLGH_03102-mRNA-1, BLGH_03103-mRNA-1, BLGH_04769-mRNA-1, BLGH_04774-mRNA-1, BLGH_04777-mRNA-1, BLGH_04791-mRNA-1, BLGH_04796-mRNA-1, BLGH_05279-mRNA-1, BLGH_06341-mRNA-1, BLGH_06342-mRNA-1, BLGH_06343-mRNA-1, BLGH_06849-mRNA-1, BLGH_07065-mRNA-1					
OG0000182	BLGH_02437-mRNA-1, BLGH_02438-mRNA-1, BLGH_05751-mRNA-1, BLGH_05752-mRNA-1, BLGH_05754-mRNA-1, BLGH_05755-mRNA-1, BLGH_05756-mRNA-1, BLGH_05759-mRNA-1, BLGH_05760-mRNA-1, BLGH_05761-mRNA-1, BLGH_05762-mRNA-1, BLGH_07038-mRNA-1, BLGH_07040-mRNA-1					
OG0000183	BLGH_00036-mRNA-1	Bcin01p00140.1, Bcin05p01400.1, Bcin11p02990.1	CVK90144, CVK91913, CVK95013, CVL02259	FOXG_04822P0, FOXG_10794P0, FOXG_16570P0	RKF77219	EDO03450
OG0000184	BLGH_00125-mRNA-1	Bcin03p09314.1, Bcin10p06230.1	CVK92735, CVL06717, CVL06855	FOXG_05381P0, FOXG_11972P0, FOXG_14662P0	RKF77565	EDN93274, EDN97549, EDO03139
OG0000185	BLGH_05580-mRNA-1	Bcin06p01640.1	CVK84349, CVK84932, CVK88834, CVK91405, CVL04460	FOXG_00814P0, FOXG_01322P0, FOXG_02077P0, FOXG_11436P0	RKF59859	EDN99753
OG0000186	BLGH_01778-mRNA-1, BLGH_03995-mRNA-1	Bcin07p03160.1, Bcin14p01930.1, Bcin14p01930.2, Bcin14p01930.3	CVK92719, CVK99525	FOXG_05370P0, FOXG_08592P0	RKF54479	EDN94379, EDN97042
OG0000187	BLGH_01801-mRNA-1	Bcin04p01560.1, Bcin07p04230.1, Bcin07p04230.2, Bcin13p02110.1	CVK95658, CVK96572, CVK98561	FOXG_02731P0, FOXG_09807P0, FOXG_15642P0	RKF82393	EDN99482
OG0000188	BLGH_06846-mRNA-1	Bcin01p06250.1, Bcin13p03170.1	CVK96930, CVL07566	FOXG_04412P0, FOXG_06592P0, FOXG_06667P0, FOXG_07234P0, FOXG_17505P0, FOXG_17628P0	RKF56918	EDO02054
OG0000189	BLGH_02680-mRNA-1, BLGH_06920-mRNA-1	Bcin03p06600.1, Bcin13p00960.1	CVK84173, CVK93659	FOXG_00795P0, FOXG_06163P0	RKF56641, RKF65579, RKF83053	EDN90734, EDN99412
OG0000190	BLGH_03025-mRNA-1	Bcin11p04070.1	CVK83174, CVK91426, CVK93615, CVL02104, CVL06041	FOXG_00193P0, FOXG_02826P0, FOXG_06211P0, FOXG_10713P0, FOXG_15450P0	RKF76215	
OG0000191	BLGH_03143-mRNA-1, BLGH_06182-mRNA-1	Bcin02p08600.1, Bcin04p00550.1	CVK86772, CVK90084, CVK90498	FOXG_03471P0, FOXG_05554P0, FOXG_08042P0	RKF77718, RKF81789	EDO01255
OG0000192	BLGH_05014-mRNA-1, BLGH_05490-mRNA-1	Bcin11p04620.1, Bcin14p00160.1, Bcin14p00160.2, Bcin14p00160.3	CVK83475, CVK95301, CVK98257	FOXG_00379P0, FOXG_13731P0	RKF64709	EDN91661
OG0000193	BLGH_03360-mRNA-1	Bcin08p06840.1, Bcin16p00390.1, Bcin16p00390.2, Bcin16p02140.1, Bcin16p02140.2, Bcin16p02140.3, Bcin16p02140.4	CVK86452, CVK89823, CVL02272	FOXG_01439P0, FOXG_03886P0		
OG0000194	BLGH_06026-mRNA-1	Bcin01p09430.1, Bcin01p10830.1, Bcin13p05760.1, Bcin15p03080.1	CVL02928, CVL03914	FOXG_11136P0, FOXG_12155P0, FOXG_17558P0	RKF80804, RKF82395	EDN98527
OG0000195	BLGH_04039-mRNA-1	Bcin08p01980.1	CVK92212, CVK95910, CVK96070, CVL05258, CVL08040	FOXG_02743P0, FOXG_04977P0, FOXG_10012P0, FOXG_13056P0	RKF56623	EDO00930
OG0000196	BLGH_04299-mRNA-1	Bcin08p01270.1, Bcin08p01270.2, Bcin08p01270.3, Bcin08p01270.4, Bcin08p01270.5	CVK91109	FOXG_03063P0, FOXG_12505P0, FOXG_14034P0, FOXG_17258P0	RKF72848	EDO01026
OG0000197	BLGH_06652-mRNA-1	Bcin02p02940.1, Bcin03p01620.1, Bcin13p03100.1	CVK85140, CVK98879, CVL02239, CVL03100	FOXG_04682P0, FOXG_10789P0, FOXG_11235P0	RKF56996	EDN91112
OG0000198	BLGH_00802-mRNA-1	Bcin16p00730.1, Bcin16p00730.2, Bcin16p00730.3, Bcin16p00730.4, Bcin16p00730.5, Bcin16p00730.6, Bcin16p00730.7, Bcin16p00730.8	CVK90988	FOXG_03168P0	RKF55333	EDN99417
OG0000199	BLGH_01296-mRNA-1	Bcin02p08170.1, Bcin02p08170.2, Bcin02p08170.3, Bcin02p08170.4	CVK86673, CVL05270, CVL08114, CVL08136, CVL09064, CVL09365	FOXG_08140P0	RKF56352	
OG0000200	BLGH_03655-mRNA-1	Bcin04p00280.1, Bcin04p00280.2, Bcin04p00280.3, Bcin04p00280.4, Bcin04p00280.5, Bcin04p00280.6, Bcin04p00280.7, Bcin04p00280.8	CVK92607	FOXG_05278P0	RKF54873	EDN92293
OG0000201		Bcin05p00440.1	CVK87769, CVK91454, CVL04910	FOXG_02809P0, FOXG_06507P0, FOXG_06757P0, FOXG_06999P0, FOXG_07167P0, FOXG_07317P0, FOXG_11742P0, FOXG_16343P0		EDO03193
OG0000202		Bcin04p00950.1, Bcin05p04560.1, Bcin13p02870.1, Bcin13p05290.1, Bcin14p01310.1, Bcin15p00430.1	CVL05449, CVL07152, CVL07425, CVL09187	FOXG_12899P0, FOXG_17093P0, FOXG_17325P0		
OG0000203		Bcin06p04280.1, Bcin06p04280.2, Bcin15p03690.1, Bcin15p03690.2	CVK96552, CVK97293, CVK99255, CVL06345, CVL07574, CVL08368	FOXG_04196P0	RKF65564	EDN99900
OG0000204		Bcin02p01480.1, Bcin04p00740.1, Bcin04p00930.1, Bcin04p02980.1, Bcin05p07250.1, Bcin12p03230.1	CVK91382, CVK99392, CVL08087			EDO01414, EDO03826, EDO04689, EDO04690
OG0000205		Bcin02p00690.1, Bcin03p03760.1, Bcin06p06960.1, Bcin09p00690.1, Bcin16p00460.1	CVK86141, CVL01652	FOXG_06602P0, FOXG_06657P0, FOXG_07223P0, FOXG_13368P0		EDO00192, EDO00193
OG0000206		Bcin01p01340.1, Bcin06p00410.1	CVK86296, CVK86405, CVK97663, CVL02500, CVL06406	FOXG_03986P0, FOXG_10849P0, FOXG_13476P0, FOXG_17507P0, FOXG_17709P0		EDN93401
OG0000207		Bcin01p07000.1, Bcin06p05250.1, Bcin06p07530.1, Bcin07p05590.1, Bcin11p01270.1, Bcin12p02400.1, Bcin12p02400.2, Bcin12p02400.3	CVL04773			EDN92573, EDN96315, EDN99943, EDO01661
OG0000208		Bcin01p10840.1, Bcin03p06680.1	CVK92032, CVK95985, CVK96631, CVK96639, CVK97660, CVL07409, CVL08709	FOXG_04833P0, FOXG_04882P0, FOXG_13473P0		EDN90721
